freq,prev,p.freq,p.prev,p,contaminant
1.9447221715729897e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
7.121892817131419e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.2198059122514993e-05,7,NA,0.8918112737757578,0.8918112737757578,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
1.1426619983182354e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
2.220217659899541e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.7504697367943874e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.108429841830015e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
3.744964353494644e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
4.098976657017542e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.9250186041888875e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
4.109102578829792e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.2909178825769154e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.788229012863289e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.7455270775139e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
8.032729590609538e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.6705925591807415e-6,1,NA,NA,NA,FALSE
6.850914211803857e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
2.4952836312480427e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.3000948375131872e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.2248874428091891e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
0,0,NA,NA,NA,FALSE
4.0455438822385145e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.305189362709324e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.45314942270154e-5,11,NA,0.9599398737225349,0.9599398737225349,FALSE
2.2392639511155883e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
6.001925541813646e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
2.707347135829882e-4,22,NA,0.9986521036890602,0.9986521036890602,FALSE
2.6503565144486383e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.343887660574926e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
0,0,NA,NA,NA,FALSE
2.3749513230577734e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.136271218477258e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
1.3203308822452905e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.4346629544989133e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.027946015191516e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
1.2048238674533388e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.6705925591807415e-6,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
4.702917952433805e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
0,0,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
5.362818758411767e-5,11,NA,0.9599398737225349,0.9599398737225349,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
2.4952836312480427e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
2.3595962593058576e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
6.103262320299783e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
1.723470907568887e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
2.445446346908901e-4,18,NA,0.9946891082143208,0.9946891082143208,FALSE
1.4560182541874758e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.3641780319332022e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
8.54040025841917e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.642684459956782e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
4.801782426878274e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
1.0232328969696357e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
1.2873284726051872e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
2.4952836312480427e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
0,0,NA,NA,NA,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
2.1753537720077388e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
6.255799355261372e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
4.427908625790349e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.6770989349951667e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.033956300527593e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.757190065064091e-4,7,NA,0.5843275255594903,0.5843275255594903,FALSE
4.2149085833665675e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
4.65307905750564e-5,11,NA,0.9599398737225349,0.9599398737225349,FALSE
1.6705925591807415e-6,1,NA,NA,NA,FALSE
1.0008597779681073e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.013699134816516e-4,18,NA,0.9946891082143208,0.9946891082143208,FALSE
6.752663008468507e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.238536647209959e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.2471736361458946e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.2660621569434446e-4,5,NA,0.8282996733607166,0.8282996733607166,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
2.6313489945000308e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.1983101013785483e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.5309349018373645e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
0.0010378127079935006,31,NA,0.9999760962828004,0.9999760962828004,FALSE
0,0,NA,NA,NA,FALSE
6.60982488924858e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.9588724856214844e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
3.4016045857203635e-5,12,NA,0.9692561821591547,0.9692561821591547,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
3.0624670291839536e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.3203308822452905e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
8.41098208466612e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
5.667884359842226e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
5.8301182375327755e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.6770989349951667e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.3249126548726353e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
5.869384420832123e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
2.110089069868012e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.4685581695890974e-6,1,NA,NA,NA,FALSE
1.3166797032528016e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
2.157651236292536e-4,6,NA,0.5164358147709981,0.5164358147709981,FALSE
1.1000145996896907e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
2.3595962593058576e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.4478047165216574e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
1.0016567840881772e-4,2,NA,0.18518518518518523,0.18518518518518523,TRUE
7.707057815264908e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
2.3188906146534203e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
3.1456571045842643e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.00069522630419e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
5.89761154097088e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
1.027966629677066e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
4.7750365977773994e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
7.454710476239096e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.854596293533894e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.6705925591807415e-6,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.7942383942147855e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
2.220217659899541e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.8879986081744385e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
0,0,NA,NA,NA,FALSE
3.901007822358839e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
7.891294217467616e-5,14,NA,0.9822892756689207,0.9822892756689207,FALSE
9.785478639385828e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
6.587517483005731e-5,11,NA,0.9599398737225349,0.9599398737225349,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
2.5924219276180927e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
3.1777809555587334e-6,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.0992502014375993e-6,1,NA,NA,NA,FALSE
5.638257149090451e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.159773496543256e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
8.082828385694723e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
1.1107172991987021e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
3.35471527832567e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.537075073199274e-5,14,NA,0.9822892756689207,0.9822892756689207,FALSE
3.837014121514133e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.996236769317694e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
2.705698976434077e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
6.830987572176336e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
0,0,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
4.182073327543563e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
6.397301635468686e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
1.2471736361458946e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
9.512429516473774e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.5641656636322266e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
1.2251242081144728e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.2116855830753099e-4,4,NA,0.7853745917008959,0.7853745917008959,FALSE
9.771481429048076e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
4.165876190428784e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
3.997291800661485e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
7.029833597655315e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
2.8636552404432875e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.029192772630876e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
1.827464069646372e-4,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.6705925591807415e-6,1,NA,NA,NA,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
4.340232995383877e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.075186292464761e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.8861571087365727e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
0,0,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
3.157972149029231e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
3.9570315723872035e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.441298340707232e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.3610466570272365e-5,12,NA,0.9692561821591547,0.9692561821591547,FALSE
3.1777809555587334e-6,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
2.4952836312480427e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
4.8629029658831616e-5,11,NA,0.9599398737225349,0.9599398737225349,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
1.4121135144674234e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
3.5830502192493584e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.901365939881471e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.83423234858437e-5,10,NA,0.9481574836409274,0.9481574836409274,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
2.215771604274717e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
0,0,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
7.638592736205673e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
1.5414115630529816e-6,1,NA,NA,NA,FALSE
0.002264961991096014,29,NA,0.9999317036651441,0.9999317036651441,FALSE
1.8208232591634936e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.678122096350213e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
8.602049953440158e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.3727777952078936e-4,5,NA,0.8282996733607166,0.8282996733607166,FALSE
2.7302336920622844e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.812786306937352e-6,1,NA,NA,NA,FALSE
2.5769857126494175e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
1.5459933356803265e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.6475601397485655e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
1.3032319966340547e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.0992502014375993e-6,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
8.380969272632467e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.2649016749821264e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
9.007408600467543e-4,23,NA,0.9990733212862289,0.9990733212862289,FALSE
1.603941688895771e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.4560182541874758e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.4560182541874758e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.880848032203599e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
7.63331388328855e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
2.9150998829823905e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.851265784082655e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
0,0,NA,NA,NA,FALSE
2.5769857126494175e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
6.208556448967477e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
3.139150728769839e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.4266052545191005e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.018183270307897e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.0570897155518952e-4,10,NA,0.9481574836409274,0.9481574836409274,FALSE
4.340232995383877e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
5.952598674680406e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.4450658227482262e-6,1,NA,NA,NA,FALSE
2.3514589762169024e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.1503866046443555e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
1.0992502014375993e-6,1,NA,NA,NA,FALSE
1.6705925591807415e-6,1,NA,NA,NA,FALSE
2.7263972890545316e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
4.110065996100245e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.3121173445794723e-6,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
2.3595962593058576e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.0802748629862626e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
2.1560738757152776e-6,1,NA,NA,NA,FALSE
6.458074583287046e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
6.9513958402847295e-6,1,NA,NA,NA,FALSE
4.119152314576186e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.528733631072387e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.9231088321889318e-5,10,NA,0.9481574836409274,0.9481574836409274,FALSE
9.605074102284134e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
3.729578267147975e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
3.0698372017692245e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
3.1777809555587334e-6,1,NA,NA,NA,FALSE
3.033956300527593e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
4.986189809601436e-5,11,NA,0.9599398737225349,0.9599398737225349,FALSE
1.5293890559866965e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.1263113889626425e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
1.5414115630529816e-6,1,NA,NA,NA,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
2.5450947282853475e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
1.8559883740947317e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
5.5668471307766575e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
4.2958076475604045e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
2.4952836312480427e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
8.540286318064096e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.613353623535956e-5,12,NA,0.9692561821591547,0.9692561821591547,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
2.7403062060013228e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
1.9595279105357935e-6,1,NA,NA,NA,FALSE
1.796669216474961e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
5.3687056185632294e-5,15,NA,0.9867169567516905,0.9867169567516905,FALSE
0,0,NA,NA,NA,FALSE
0,0,NA,NA,NA,FALSE
0,0,NA,NA,NA,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.0181666118715365e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
7.323953506122048e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
6.6447192546789976e-6,4,NA,0.7853745917008959,0.7853745917008959,FALSE
3.122378313443218e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
4.952016799581505e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
2.0887746730873074e-5,8,NA,0.9148301516958093,0.9148301516958093,FALSE
2.236111292889653e-4,9,NA,0.7000540124939371,0.7000540124939371,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.4292785183059016e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
8.304268393954493e-5,1,NA,NA,NA,FALSE
4.0713066304443694e-5,7,NA,0.8918112737757578,0.8918112737757578,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
3.421603779149091e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.531245071268716e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
8.76115030770862e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
4.4632291847873765e-5,13,NA,0.9765761387879274,0.9765761387879274,FALSE
1.2503694892005584e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
2.3121173445794723e-6,1,NA,NA,NA,FALSE
2.2771472277231035e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
1.2798900610496034e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
2.1163774369200267e-5,6,NA,0.8633405563483255,0.8633405563483255,FALSE
4.895163424108198e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.0017515488823869e-5,3,NA,0.7330269311401387,0.7330269311401387,FALSE
3.1777809555587334e-6,1,NA,NA,NA,FALSE
8.304268393954493e-5,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
1.3203308822452905e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
4.084174109027409e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.123611406915073e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
6.856574052463253e-4,9,NA,0.9333453361097638,0.9333453361097638,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
2.719179460406028e-6,1,NA,NA,NA,FALSE
9.236878761401919e-6,5,NA,0.8282996733607166,0.8282996733607166,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
3.4833788661180935e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.873017783650045e-5,9,NA,0.9333453361097638,0.9333453361097638,FALSE
5.305680900680162e-5,10,NA,0.9481574836409274,0.9481574836409274,FALSE
1.8861571087365727e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.0992502014375993e-6,1,NA,NA,NA,FALSE
1.5888904777793667e-6,1,NA,NA,NA,FALSE
2.1426143581753212e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.4639291125079239e-5,2,NA,0.6694619147449337,0.6694619147449337,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
1.6572125158403206e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
3.0353356333280352e-5,5,NA,0.8282996733607166,0.8282996733607166,FALSE
9.797639552678968e-7,1,NA,NA,NA,FALSE
1.1471895435559e-4,8,NA,0.9148301516958093,0.9148301516958093,FALSE
5.496251007187997e-7,1,NA,NA,NA,FALSE
7.707057815264908e-7,1,NA,NA,NA,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
4.431543208549434e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
1.1146235631274996e-5,4,NA,0.7853745917008959,0.7853745917008959,FALSE
5.357960105035628e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
4.5025144701166905e-6,3,NA,0.7330269311401387,0.7330269311401387,FALSE
5.28949400700329e-6,1,NA,NA,NA,FALSE
2.883539830169593e-4,18,NA,0.9946891082143208,0.9946891082143208,FALSE
9.06393153468676e-7,1,NA,NA,NA,FALSE
2.301490224322866e-6,2,NA,0.6694619147449337,0.6694619147449337,FALSE
